forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
3/3/2020 12:00:00 AM,3/6/2020 12:00:00 AM,PJM RTO,26311,10654,11965,3692
3/4/2020 12:00:00 AM,3/6/2020 12:00:00 AM,PJM RTO,27488,10654,13525,3309
3/5/2020 12:00:00 AM,3/6/2020 12:00:00 AM,PJM RTO,30002,10654,13997,5351
3/6/2020 12:00:00 AM,3/6/2020 12:00:00 AM,PJM RTO,27208,8346,12308,6554
3/1/2020 12:00:00 AM,3/7/2020 12:00:00 AM,PJM RTO,23219,12925,7061,3233
3/2/2020 12:00:00 AM,3/7/2020 12:00:00 AM,PJM RTO,23197,12927,7014,3256
3/3/2020 12:00:00 AM,3/7/2020 12:00:00 AM,PJM RTO,26305,12777,9901,3627
3/4/2020 12:00:00 AM,3/7/2020 12:00:00 AM,PJM RTO,26577,12777,10513,3287
3/5/2020 12:00:00 AM,3/7/2020 12:00:00 AM,PJM RTO,28755,12777,11149,4829
3/6/2020 12:00:00 AM,3/7/2020 12:00:00 AM,PJM RTO,29102,12291,11959,4852
3/7/2020 12:00:00 AM,3/7/2020 12:00:00 AM,PJM RTO,28779,12280,10646,5853
3/2/2020 12:00:00 AM,3/8/2020 12:00:00 AM,PJM RTO,23222,13083,6883,3256
3/3/2020 12:00:00 AM,3/8/2020 12:00:00 AM,PJM RTO,25053,12933,8793,3327
3/4/2020 12:00:00 AM,3/8/2020 12:00:00 AM,PJM RTO,25225,12933,9005,3287
3/5/2020 12:00:00 AM,3/8/2020 12:00:00 AM,PJM RTO,25922,12933,9483,3506
3/6/2020 12:00:00 AM,3/8/2020 12:00:00 AM,PJM RTO,26620,12447,10647,3526
3/7/2020 12:00:00 AM,3/8/2020 12:00:00 AM,PJM RTO,28773,12447,11501,4825
3/8/2020 12:00:00 AM,3/8/2020 12:00:00 AM,PJM RTO,26884,12367,9300,5217
3/3/2020 12:00:00 AM,3/9/2020 12:00:00 AM,PJM RTO,26232,13381,9524,3327
3/4/2020 12:00:00 AM,3/9/2020 12:00:00 AM,PJM RTO,26926,13381,10258,3287
3/5/2020 12:00:00 AM,3/9/2020 12:00:00 AM,PJM RTO,27669,13381,10784,3504
3/6/2020 12:00:00 AM,3/9/2020 12:00:00 AM,PJM RTO,28530,13381,11625,3524
3/7/2020 12:00:00 AM,3/9/2020 12:00:00 AM,PJM RTO,31733,13381,13535,4817
3/8/2020 12:00:00 AM,3/9/2020 12:00:00 AM,PJM RTO,31518,13381,13219,4918
3/9/2020 12:00:00 AM,3/9/2020 12:00:00 AM,PJM RTO,32881,13566,14099,5216
3/4/2020 12:00:00 AM,3/10/2020 12:00:00 AM,PJM RTO,26610,14442,8881,3287
3/5/2020 12:00:00 AM,3/10/2020 12:00:00 AM,PJM RTO,27265,14442,9408,3415
3/6/2020 12:00:00 AM,3/10/2020 12:00:00 AM,PJM RTO,28840,14442,10883,3515
3/7/2020 12:00:00 AM,3/10/2020 12:00:00 AM,PJM RTO,31829,14442,13229,4158
3/8/2020 12:00:00 AM,3/10/2020 12:00:00 AM,PJM RTO,31326,14442,12674,4210
3/9/2020 12:00:00 AM,3/10/2020 12:00:00 AM,PJM RTO,32277,14627,13469,4181
3/10/2020 12:00:00 AM,3/10/2020 12:00:00 AM,PJM RTO,31880,14317,13539,4024
3/5/2020 12:00:00 AM,3/11/2020 12:00:00 AM,PJM RTO,25276,14442,7422,3412
3/6/2020 12:00:00 AM,3/11/2020 12:00:00 AM,PJM RTO,26308,14442,8370,3496
3/7/2020 12:00:00 AM,3/11/2020 12:00:00 AM,PJM RTO,27651,14442,9074,4135
3/8/2020 12:00:00 AM,3/11/2020 12:00:00 AM,PJM RTO,27699,14442,9072,4185
3/9/2020 12:00:00 AM,3/11/2020 12:00:00 AM,PJM RTO,28050,14467,9431,4152
3/10/2020 12:00:00 AM,3/11/2020 12:00:00 AM,PJM RTO,28278,14341,10157,3780
3/11/2020 12:00:00 AM,3/11/2020 12:00:00 AM,PJM RTO,30532,14341,11220,4971
3/6/2020 12:00:00 AM,3/12/2020 12:00:00 AM,PJM RTO,25665,14398,8029,3238
3/7/2020 12:00:00 AM,3/12/2020 12:00:00 AM,PJM RTO,26975,14398,8704,3873
3/8/2020 12:00:00 AM,3/12/2020 12:00:00 AM,PJM RTO,27017,14398,8702,3917
3/9/2020 12:00:00 AM,3/12/2020 12:00:00 AM,PJM RTO,27211,14423,8898,3890
3/10/2020 12:00:00 AM,3/12/2020 12:00:00 AM,PJM RTO,26810,14273,9082,3455
3/11/2020 12:00:00 AM,3/12/2020 12:00:00 AM,PJM RTO,33220,14226,14542,4452
3/12/2020 12:00:00 AM,3/12/2020 12:00:00 AM,PJM RTO,32987,14001,13685,5301
3/7/2020 12:00:00 AM,3/13/2020 12:00:00 AM,PJM RTO,27040,14277,9055,3708
3/8/2020 12:00:00 AM,3/13/2020 12:00:00 AM,PJM RTO,26216,13411,9053,3752
3/9/2020 12:00:00 AM,3/13/2020 12:00:00 AM,PJM RTO,26191,13411,9055,3725
3/10/2020 12:00:00 AM,3/13/2020 12:00:00 AM,PJM RTO,25982,13261,9431,3290
3/11/2020 12:00:00 AM,3/13/2020 12:00:00 AM,PJM RTO,32229,14080,13898,4251
3/12/2020 12:00:00 AM,3/13/2020 12:00:00 AM,PJM RTO,32829,14080,14203,4546
3/13/2020 12:00:00 AM,3/13/2020 12:00:00 AM,PJM RTO,33196,14105,13661,5430
3/8/2020 12:00:00 AM,3/14/2020 12:00:00 AM,PJM RTO,29503,17324,8549,3630
3/9/2020 12:00:00 AM,3/14/2020 12:00:00 AM,PJM RTO,29472,17324,8551,3597
3/10/2020 12:00:00 AM,3/14/2020 12:00:00 AM,PJM RTO,28501,17174,8336,2991
3/11/2020 12:00:00 AM,3/14/2020 12:00:00 AM,PJM RTO,33047,16948,12468,3631
3/12/2020 12:00:00 AM,3/14/2020 12:00:00 AM,PJM RTO,32868,16948,12295,3625
3/13/2020 12:00:00 AM,3/14/2020 12:00:00 AM,PJM RTO,34620,17814,13041,3765
3/14/2020 12:00:00 AM,3/14/2020 12:00:00 AM,PJM RTO,35811,16838,14010,4963
3/9/2020 12:00:00 AM,3/15/2020 12:00:00 AM,PJM RTO,29437,18264,7576,3597
3/10/2020 12:00:00 AM,3/15/2020 12:00:00 AM,PJM RTO,28845,18114,7740,2991
3/11/2020 12:00:00 AM,3/15/2020 12:00:00 AM,PJM RTO,33019,17888,11500,3631
3/12/2020 12:00:00 AM,3/15/2020 12:00:00 AM,PJM RTO,32158,17888,10645,3625
3/13/2020 12:00:00 AM,3/15/2020 12:00:00 AM,PJM RTO,33315,17888,11547,3880
3/14/2020 12:00:00 AM,3/15/2020 12:00:00 AM,PJM RTO,35138,17762,12583,4793
3/15/2020 12:00:00 AM,3/15/2020 12:00:00 AM,PJM RTO,32762,17929,9695,5138
3/10/2020 12:00:00 AM,3/16/2020 12:00:00 AM,PJM RTO,28907,20177,5739,2991
3/11/2020 12:00:00 AM,3/16/2020 12:00:00 AM,PJM RTO,30960,19951,7378,3631
3/12/2020 12:00:00 AM,3/16/2020 12:00:00 AM,PJM RTO,31919,19951,8343,3625
3/13/2020 12:00:00 AM,3/16/2020 12:00:00 AM,PJM RTO,33193,19951,9569,3673
3/14/2020 12:00:00 AM,3/16/2020 12:00:00 AM,PJM RTO,35831,19525,11728,4578
3/15/2020 12:00:00 AM,3/16/2020 12:00:00 AM,PJM RTO,35241,19525,10834,4882
3/16/2020 12:00:00 AM,3/16/2020 12:00:00 AM,PJM RTO,34178,19692,9920,4566
3/11/2020 12:00:00 AM,3/17/2020 12:00:00 AM,PJM RTO,30765,19951,7107,3707
3/12/2020 12:00:00 AM,3/17/2020 12:00:00 AM,PJM RTO,31262,19951,7610,3701
3/13/2020 12:00:00 AM,3/17/2020 12:00:00 AM,PJM RTO,33136,19951,9464,3721
3/14/2020 12:00:00 AM,3/17/2020 12:00:00 AM,PJM RTO,35175,19525,11591,4059
3/15/2020 12:00:00 AM,3/17/2020 12:00:00 AM,PJM RTO,35153,19525,11560,4068
3/16/2020 12:00:00 AM,3/17/2020 12:00:00 AM,PJM RTO,34842,19525,11549,3768
3/17/2020 12:00:00 AM,3/17/2020 12:00:00 AM,PJM RTO,35626,19501,10680,5445
3/12/2020 12:00:00 AM,3/18/2020 12:00:00 AM,PJM RTO,30167,19584,7533,3050
3/13/2020 12:00:00 AM,3/18/2020 12:00:00 AM,PJM RTO,31979,19584,9325,3070
3/14/2020 12:00:00 AM,3/18/2020 12:00:00 AM,PJM RTO,34015,19158,11455,3402
3/15/2020 12:00:00 AM,3/18/2020 12:00:00 AM,PJM RTO,33979,19158,11420,3401
3/16/2020 12:00:00 AM,3/18/2020 12:00:00 AM,PJM RTO,34048,19158,11436,3454
3/17/2020 12:00:00 AM,3/18/2020 12:00:00 AM,PJM RTO,36074,18967,12423,4684
3/18/2020 12:00:00 AM,3/18/2020 12:00:00 AM,PJM RTO,36487,18787,12574,5126
3/13/2020 12:00:00 AM,3/19/2020 12:00:00 AM,PJM RTO,29987,19815,7343,2829
3/14/2020 12:00:00 AM,3/19/2020 12:00:00 AM,PJM RTO,30519,19389,8073,3057
3/15/2020 12:00:00 AM,3/19/2020 12:00:00 AM,PJM RTO,30479,19389,8038,3052
3/16/2020 12:00:00 AM,3/19/2020 12:00:00 AM,PJM RTO,30548,19389,8054,3105
3/17/2020 12:00:00 AM,3/19/2020 12:00:00 AM,PJM RTO,32723,19198,9089,4436
3/18/2020 12:00:00 AM,3/19/2020 12:00:00 AM,PJM RTO,35187,19018,11867,4302
3/19/2020 12:00:00 AM,3/19/2020 12:00:00 AM,PJM RTO,33473,18677,10561,4235
3/14/2020 12:00:00 AM,3/20/2020 12:00:00 AM,PJM RTO,33343,19287,11233,2823
3/15/2020 12:00:00 AM,3/20/2020 12:00:00 AM,PJM RTO,33303,19287,11198,2818
3/16/2020 12:00:00 AM,3/20/2020 12:00:00 AM,PJM RTO,33497,19287,11339,2871
3/17/2020 12:00:00 AM,3/20/2020 12:00:00 AM,PJM RTO,39056,19096,16410,3550
3/18/2020 12:00:00 AM,3/20/2020 12:00:00 AM,PJM RTO,37872,18971,15286,3615
3/19/2020 12:00:00 AM,3/20/2020 12:00:00 AM,PJM RTO,34850,18630,12790,3430
3/20/2020 12:00:00 AM,3/20/2020 12:00:00 AM,PJM RTO,35988,18440,13013,4535
3/15/2020 12:00:00 AM,3/21/2020 12:00:00 AM,PJM RTO,31094,22317,6085,2692
3/16/2020 12:00:00 AM,3/21/2020 12:00:00 AM,PJM RTO,31278,22317,6226,2735
3/17/2020 12:00:00 AM,3/21/2020 12:00:00 AM,PJM RTO,33220,22126,8303,2791
3/18/2020 12:00:00 AM,3/21/2020 12:00:00 AM,PJM RTO,33445,22126,8499,2820
3/19/2020 12:00:00 AM,3/21/2020 12:00:00 AM,PJM RTO,31520,20985,7697,2838
3/20/2020 12:00:00 AM,3/21/2020 12:00:00 AM,PJM RTO,33016,21137,8905,2974
3/21/2020 12:00:00 AM,3/21/2020 12:00:00 AM,PJM RTO,35551,20433,10168,4950
3/16/2020 12:00:00 AM,3/22/2020 12:00:00 AM,PJM RTO,31653,23132,5786,2735
3/17/2020 12:00:00 AM,3/22/2020 12:00:00 AM,PJM RTO,31679,22077,6811,2791
3/18/2020 12:00:00 AM,3/22/2020 12:00:00 AM,PJM RTO,31904,22077,7007,2820
3/19/2020 12:00:00 AM,3/22/2020 12:00:00 AM,PJM RTO,31203,20936,7471,2796
3/20/2020 12:00:00 AM,3/22/2020 12:00:00 AM,PJM RTO,33020,21088,8993,2939
3/21/2020 12:00:00 AM,3/22/2020 12:00:00 AM,PJM RTO,34455,20693,8934,4828
3/22/2020 12:00:00 AM,3/22/2020 12:00:00 AM,PJM RTO,31413,19273,7552,4588
3/17/2020 12:00:00 AM,3/23/2020 12:00:00 AM,PJM RTO,32026,23110,6125,2791
3/18/2020 12:00:00 AM,3/23/2020 12:00:00 AM,PJM RTO,32059,23110,6129,2820
3/19/2020 12:00:00 AM,3/23/2020 12:00:00 AM,PJM RTO,31203,21841,6568,2794
3/20/2020 12:00:00 AM,3/23/2020 12:00:00 AM,PJM RTO,33404,21885,8582,2937
3/21/2020 12:00:00 AM,3/23/2020 12:00:00 AM,PJM RTO,36621,21490,10549,4582
3/22/2020 12:00:00 AM,3/23/2020 12:00:00 AM,PJM RTO,35428,20070,10918,4440
3/23/2020 12:00:00 AM,3/23/2020 12:00:00 AM,PJM RTO,34660,19965,9980,4715
3/18/2020 12:00:00 AM,3/24/2020 12:00:00 AM,PJM RTO,31062,22545,5727,2790
3/19/2020 12:00:00 AM,3/24/2020 12:00:00 AM,PJM RTO,29587,21276,5547,2764
3/20/2020 12:00:00 AM,3/24/2020 12:00:00 AM,PJM RTO,31870,21276,7715,2879
3/21/2020 12:00:00 AM,3/24/2020 12:00:00 AM,PJM RTO,32118,20881,8296,2941
3/22/2020 12:00:00 AM,3/24/2020 12:00:00 AM,PJM RTO,31473,19505,8544,3424
3/23/2020 12:00:00 AM,3/24/2020 12:00:00 AM,PJM RTO,31365,19400,8454,3511
3/24/2020 12:00:00 AM,3/24/2020 12:00:00 AM,PJM RTO,32798,19176,8142,5480
3/19/2020 12:00:00 AM,3/25/2020 12:00:00 AM,PJM RTO,28790,21276,4750,2764
3/20/2020 12:00:00 AM,3/25/2020 12:00:00 AM,PJM RTO,30391,21276,6249,2866
3/21/2020 12:00:00 AM,3/25/2020 12:00:00 AM,PJM RTO,30656,20881,6839,2936
3/22/2020 12:00:00 AM,3/25/2020 12:00:00 AM,PJM RTO,30587,19505,7663,3419
3/23/2020 12:00:00 AM,3/25/2020 12:00:00 AM,PJM RTO,30345,19400,7539,3406
3/24/2020 12:00:00 AM,3/25/2020 12:00:00 AM,PJM RTO,31302,18611,7930,4761
3/25/2020 12:00:00 AM,3/25/2020 12:00:00 AM,PJM RTO,31702,18611,7701,5390
3/20/2020 12:00:00 AM,3/26/2020 12:00:00 AM,PJM RTO,29960,21834,5260,2866
3/21/2020 12:00:00 AM,3/26/2020 12:00:00 AM,PJM RTO,30365,21500,5935,2930
3/22/2020 12:00:00 AM,3/26/2020 12:00:00 AM,PJM RTO,30108,20124,6571,3413
3/23/2020 12:00:00 AM,3/26/2020 12:00:00 AM,PJM RTO,30072,20019,6719,3334
3/24/2020 12:00:00 AM,3/26/2020 12:00:00 AM,PJM RTO,31157,19230,7227,4700
3/25/2020 12:00:00 AM,3/26/2020 12:00:00 AM,PJM RTO,32666,19230,8759,4677
3/26/2020 12:00:00 AM,3/26/2020 12:00:00 AM,PJM RTO,32308,18462,8080,5766
3/21/2020 12:00:00 AM,3/27/2020 12:00:00 AM,PJM RTO,31653,21925,6883,2845
3/22/2020 12:00:00 AM,3/27/2020 12:00:00 AM,PJM RTO,31481,20549,7519,3413
3/23/2020 12:00:00 AM,3/27/2020 12:00:00 AM,PJM RTO,31445,20444,7667,3334
3/24/2020 12:00:00 AM,3/27/2020 12:00:00 AM,PJM RTO,31056,19655,7662,3739
3/25/2020 12:00:00 AM,3/27/2020 12:00:00 AM,PJM RTO,32206,19655,8839,3712
3/26/2020 12:00:00 AM,3/27/2020 12:00:00 AM,PJM RTO,31417,18902,7867,4648
3/27/2020 12:00:00 AM,3/27/2020 12:00:00 AM,PJM RTO,31104,18220,8464,4420
3/22/2020 12:00:00 AM,3/28/2020 12:00:00 AM,PJM RTO,29592,22327,3935,3330
3/23/2020 12:00:00 AM,3/28/2020 12:00:00 AM,PJM RTO,29358,22222,3811,3325
3/24/2020 12:00:00 AM,3/28/2020 12:00:00 AM,PJM RTO,29955,21721,4951,3283
3/25/2020 12:00:00 AM,3/28/2020 12:00:00 AM,PJM RTO,30210,21721,5251,3238
3/26/2020 12:00:00 AM,3/28/2020 12:00:00 AM,PJM RTO,31335,20923,5857,4555
3/27/2020 12:00:00 AM,3/28/2020 12:00:00 AM,PJM RTO,31124,20282,7085,3757
3/28/2020 12:00:00 AM,3/28/2020 12:00:00 AM,PJM RTO,33726,20313,8394,5019
3/23/2020 12:00:00 AM,3/29/2020 12:00:00 AM,PJM RTO,28856,22052,3481,3323
3/24/2020 12:00:00 AM,3/29/2020 12:00:00 AM,PJM RTO,28277,21551,3470,3256
3/25/2020 12:00:00 AM,3/29/2020 12:00:00 AM,PJM RTO,29865,21551,5103,3211
3/26/2020 12:00:00 AM,3/29/2020 12:00:00 AM,PJM RTO,31066,20753,6152,4161
3/27/2020 12:00:00 AM,3/29/2020 12:00:00 AM,PJM RTO,30073,20112,6231,3730
3/28/2020 12:00:00 AM,3/29/2020 12:00:00 AM,PJM RTO,32258,20313,8103,3842
3/29/2020 12:00:00 AM,3/29/2020 12:00:00 AM,PJM RTO,33441,20153,7594,5694
3/24/2020 12:00:00 AM,3/30/2020 12:00:00 AM,PJM RTO,27484,23135,2239,2110
3/25/2020 12:00:00 AM,3/30/2020 12:00:00 AM,PJM RTO,28906,23135,3128,2643
3/26/2020 12:00:00 AM,3/30/2020 12:00:00 AM,PJM RTO,29207,22435,3757,3015
3/27/2020 12:00:00 AM,3/30/2020 12:00:00 AM,PJM RTO,29316,21783,4466,3067
3/28/2020 12:00:00 AM,3/30/2020 12:00:00 AM,PJM RTO,30758,20693,6264,3801
3/29/2020 12:00:00 AM,3/30/2020 12:00:00 AM,PJM RTO,30937,20738,6183,4016
3/30/2020 12:00:00 AM,3/30/2020 12:00:00 AM,PJM RTO,31056,19536,5698,5822
3/25/2020 12:00:00 AM,3/31/2020 12:00:00 AM,PJM RTO,27206,21822,2744,2640
3/26/2020 12:00:00 AM,3/31/2020 12:00:00 AM,PJM RTO,26659,21089,2929,2641
3/27/2020 12:00:00 AM,3/31/2020 12:00:00 AM,PJM RTO,26899,20467,3735,2697
3/28/2020 12:00:00 AM,3/31/2020 12:00:00 AM,PJM RTO,27741,20072,5011,2658
3/29/2020 12:00:00 AM,3/31/2020 12:00:00 AM,PJM RTO,28320,20072,5034,3214
3/30/2020 12:00:00 AM,3/31/2020 12:00:00 AM,PJM RTO,28816,19855,4949,4012
3/31/2020 12:00:00 AM,3/31/2020 12:00:00 AM,PJM RTO,30305,18907,7289,4109
3/26/2020 12:00:00 AM,4/1/2020 12:00:00 AM,PJM RTO,25593,20363,2782,2448
3/27/2020 12:00:00 AM,4/1/2020 12:00:00 AM,PJM RTO,25811,19741,3611,2459
3/28/2020 12:00:00 AM,4/1/2020 12:00:00 AM,PJM RTO,26855,19346,5041,2468
3/29/2020 12:00:00 AM,4/1/2020 12:00:00 AM,PJM RTO,27398,19346,5028,3024
3/30/2020 12:00:00 AM,4/1/2020 12:00:00 AM,PJM RTO,26756,17997,4980,3779
3/31/2020 12:00:00 AM,4/1/2020 12:00:00 AM,PJM RTO,31986,17943,10872,3171
4/1/2020 12:00:00 AM,4/1/2020 12:00:00 AM,PJM RTO,32351,17516,11568,3267
3/27/2020 12:00:00 AM,4/2/2020 12:00:00 AM,PJM RTO,23992,18669,3195,2128
3/28/2020 12:00:00 AM,4/2/2020 12:00:00 AM,PJM RTO,24876,18274,4475,2127
3/29/2020 12:00:00 AM,4/2/2020 12:00:00 AM,PJM RTO,25052,18274,4462,2316
3/30/2020 12:00:00 AM,4/2/2020 12:00:00 AM,PJM RTO,25540,18089,4380,3071
3/31/2020 12:00:00 AM,4/2/2020 12:00:00 AM,PJM RTO,28658,18035,8179,2444
4/1/2020 12:00:00 AM,4/2/2020 12:00:00 AM,PJM RTO,32063,17801,11654,2608
4/2/2020 12:00:00 AM,4/2/2020 12:00:00 AM,PJM RTO,31695,17391,10295,4009
3/28/2020 12:00:00 AM,4/3/2020 12:00:00 AM,PJM RTO,26939,20473,4329,2137
3/29/2020 12:00:00 AM,4/3/2020 12:00:00 AM,PJM RTO,27115,20473,4316,2326
3/30/2020 12:00:00 AM,4/3/2020 12:00:00 AM,PJM RTO,27558,20243,4234,3081
3/31/2020 12:00:00 AM,4/3/2020 12:00:00 AM,PJM RTO,29850,20234,7727,1889
4/1/2020 12:00:00 AM,4/3/2020 12:00:00 AM,PJM RTO,31212,20234,8912,2066
4/2/2020 12:00:00 AM,4/3/2020 12:00:00 AM,PJM RTO,31066,19917,8978,2171
4/3/2020 12:00:00 AM,4/3/2020 12:00:00 AM,PJM RTO,32417,19228,8819,4370
3/29/2020 12:00:00 AM,4/4/2020 12:00:00 AM,PJM RTO,28193,22398,3577,2218
3/30/2020 12:00:00 AM,4/4/2020 12:00:00 AM,PJM RTO,28662,22168,3513,2981
3/31/2020 12:00:00 AM,4/4/2020 12:00:00 AM,PJM RTO,31296,21639,7828,1829
4/1/2020 12:00:00 AM,4/4/2020 12:00:00 AM,PJM RTO,31296,21639,7652,2005
4/2/2020 12:00:00 AM,4/4/2020 12:00:00 AM,PJM RTO,32114,21383,8597,2134
4/3/2020 12:00:00 AM,4/4/2020 12:00:00 AM,PJM RTO,32845,20649,8866,3330
4/4/2020 12:00:00 AM,4/4/2020 12:00:00 AM,PJM RTO,34986,19818,9570,5598
3/30/2020 12:00:00 AM,4/5/2020 12:00:00 AM,PJM RTO,27395,22000,3278,2117
3/31/2020 12:00:00 AM,4/5/2020 12:00:00 AM,PJM RTO,29380,21471,6080,1829
4/1/2020 12:00:00 AM,4/5/2020 12:00:00 AM,PJM RTO,29452,21471,5976,2005
4/2/2020 12:00:00 AM,4/5/2020 12:00:00 AM,PJM RTO,30141,21093,6914,2134
4/3/2020 12:00:00 AM,4/5/2020 12:00:00 AM,PJM RTO,29932,20359,6841,2732
4/4/2020 12:00:00 AM,4/5/2020 12:00:00 AM,PJM RTO,30714,19944,7530,3240
4/5/2020 12:00:00 AM,4/5/2020 12:00:00 AM,PJM RTO,31204,19899,6635,4670
3/31/2020 12:00:00 AM,4/6/2020 12:00:00 AM,PJM RTO,30329,22420,6080,1829
4/1/2020 12:00:00 AM,4/6/2020 12:00:00 AM,PJM RTO,30938,21936,6997,2005
4/2/2020 12:00:00 AM,4/6/2020 12:00:00 AM,PJM RTO,31895,21519,8242,2134
4/3/2020 12:00:00 AM,4/6/2020 12:00:00 AM,PJM RTO,31076,20738,7606,2732
4/4/2020 12:00:00 AM,4/6/2020 12:00:00 AM,PJM RTO,32269,20323,8619,3327
4/5/2020 12:00:00 AM,4/6/2020 12:00:00 AM,PJM RTO,32463,20278,8610,3575
4/6/2020 12:00:00 AM,4/6/2020 12:00:00 AM,PJM RTO,31727,20274,7556,3897
4/1/2020 12:00:00 AM,4/7/2020 12:00:00 AM,PJM RTO,28216,20918,5377,1921
4/2/2020 12:00:00 AM,4/7/2020 12:00:00 AM,PJM RTO,29713,20879,6790,2044
4/3/2020 12:00:00 AM,4/7/2020 12:00:00 AM,PJM RTO,29979,20143,7182,2654
4/4/2020 12:00:00 AM,4/7/2020 12:00:00 AM,PJM RTO,30366,19728,7550,3088
4/5/2020 12:00:00 AM,4/7/2020 12:00:00 AM,PJM RTO,30248,19683,7620,2945
4/6/2020 12:00:00 AM,4/7/2020 12:00:00 AM,PJM RTO,30387,19679,7590,3118
4/7/2020 12:00:00 AM,4/7/2020 12:00:00 AM,PJM RTO,30671,19809,7402,3460
4/2/2020 12:00:00 AM,4/8/2020 12:00:00 AM,PJM RTO,30292,20668,7623,2001
4/3/2020 12:00:00 AM,4/8/2020 12:00:00 AM,PJM RTO,29452,19932,6909,2611
4/4/2020 12:00:00 AM,4/8/2020 12:00:00 AM,PJM RTO,30382,19395,7948,3039
4/5/2020 12:00:00 AM,4/8/2020 12:00:00 AM,PJM RTO,30309,19395,8018,2896
4/6/2020 12:00:00 AM,4/8/2020 12:00:00 AM,PJM RTO,31033,19391,8573,3069
4/7/2020 12:00:00 AM,4/8/2020 12:00:00 AM,PJM RTO,31387,19513,8811,3063
4/8/2020 12:00:00 AM,4/8/2020 12:00:00 AM,PJM RTO,31260,19339,8171,3750
4/3/2020 12:00:00 AM,4/9/2020 12:00:00 AM,PJM RTO,28737,20039,6112,2586
4/4/2020 12:00:00 AM,4/9/2020 12:00:00 AM,PJM RTO,29353,19502,6837,3014
4/5/2020 12:00:00 AM,4/9/2020 12:00:00 AM,PJM RTO,29278,19502,6907,2869
4/6/2020 12:00:00 AM,4/9/2020 12:00:00 AM,PJM RTO,29876,19498,7462,2916
4/7/2020 12:00:00 AM,4/9/2020 12:00:00 AM,PJM RTO,29539,19620,7053,2866
4/8/2020 12:00:00 AM,4/9/2020 12:00:00 AM,PJM RTO,31704,19606,9095,3003
4/9/2020 12:00:00 AM,4/9/2020 12:00:00 AM,PJM RTO,37116,19606,11480,6030
4/4/2020 12:00:00 AM,4/10/2020 12:00:00 AM,PJM RTO,32537,23247,6276,3014
4/5/2020 12:00:00 AM,4/10/2020 12:00:00 AM,PJM RTO,32412,23247,6296,2869
4/6/2020 12:00:00 AM,4/10/2020 12:00:00 AM,PJM RTO,32425,23243,6266,2916
4/7/2020 12:00:00 AM,4/10/2020 12:00:00 AM,PJM RTO,32809,23474,6469,2866
4/8/2020 12:00:00 AM,4/10/2020 12:00:00 AM,PJM RTO,33623,23460,7195,2968
4/9/2020 12:00:00 AM,4/10/2020 12:00:00 AM,PJM RTO,36318,23269,8128,4921
4/10/2020 12:00:00 AM,4/10/2020 12:00:00 AM,PJM RTO,35787,23118,6881,5788
4/5/2020 12:00:00 AM,4/11/2020 12:00:00 AM,PJM RTO,37775,29261,5735,2779
4/6/2020 12:00:00 AM,4/11/2020 12:00:00 AM,PJM RTO,37830,29261,5743,2826
4/7/2020 12:00:00 AM,4/11/2020 12:00:00 AM,PJM RTO,38422,29261,6389,2772
4/8/2020 12:00:00 AM,4/11/2020 12:00:00 AM,PJM RTO,38210,28662,6695,2853
4/9/2020 12:00:00 AM,4/11/2020 12:00:00 AM,PJM RTO,40467,28702,8020,3745
4/10/2020 12:00:00 AM,4/11/2020 12:00:00 AM,PJM RTO,42139,28657,7909,5573
4/11/2020 12:00:00 AM,4/11/2020 12:00:00 AM,PJM RTO,41904,28259,6900,6745
4/6/2020 12:00:00 AM,4/12/2020 12:00:00 AM,PJM RTO,38683,31197,4660,2826
4/7/2020 12:00:00 AM,4/12/2020 12:00:00 AM,PJM RTO,38641,31197,4684,2760
4/8/2020 12:00:00 AM,4/12/2020 12:00:00 AM,PJM RTO,38581,30598,5142,2841
4/9/2020 12:00:00 AM,4/12/2020 12:00:00 AM,PJM RTO,40875,30626,6575,3674
4/10/2020 12:00:00 AM,4/12/2020 12:00:00 AM,PJM RTO,43123,30581,7040,5502
4/11/2020 12:00:00 AM,4/12/2020 12:00:00 AM,PJM RTO,43209,30351,6701,6157
4/12/2020 12:00:00 AM,4/12/2020 12:00:00 AM,PJM RTO,41762,29651,5359,6752
4/7/2020 12:00:00 AM,4/13/2020 12:00:00 AM,PJM RTO,41757,33566,5431,2760
4/8/2020 12:00:00 AM,4/13/2020 12:00:00 AM,PJM RTO,41238,32967,5430,2841
4/9/2020 12:00:00 AM,4/13/2020 12:00:00 AM,PJM RTO,42962,32621,7039,3302
4/10/2020 12:00:00 AM,4/13/2020 12:00:00 AM,PJM RTO,44516,31960,7952,4604
4/11/2020 12:00:00 AM,4/13/2020 12:00:00 AM,PJM RTO,43639,31730,7531,4378
4/12/2020 12:00:00 AM,4/13/2020 12:00:00 AM,PJM RTO,44606,30849,7493,6264
4/13/2020 12:00:00 AM,4/13/2020 12:00:00 AM,PJM RTO,44910,30599,8302,6009
4/8/2020 12:00:00 AM,4/14/2020 12:00:00 AM,PJM RTO,41672,33107,5730,2835
4/9/2020 12:00:00 AM,4/14/2020 12:00:00 AM,PJM RTO,42128,32761,6182,3185
4/10/2020 12:00:00 AM,4/14/2020 12:00:00 AM,PJM RTO,43561,32145,7135,4281
