forecast_execution_date_ept,forecast_date,region,total_outages_mw,planned_outages_mw,maintenance_outages_mw,forced_outages_mw
9/1/2020 12:00:00 AM,9/2/2020 12:00:00 AM,PJM RTO,17918,0,11958,5960
9/1/2020 12:00:00 AM,9/3/2020 12:00:00 AM,PJM RTO,16289,0,10478,5811
9/1/2020 12:00:00 AM,9/4/2020 12:00:00 AM,PJM RTO,13685,0,8683,5002
9/1/2020 12:00:00 AM,9/5/2020 12:00:00 AM,PJM RTO,13408,1538,7255,4615
9/1/2020 12:00:00 AM,9/6/2020 12:00:00 AM,PJM RTO,11301,1746,5450,4105
9/1/2020 12:00:00 AM,9/7/2020 12:00:00 AM,PJM RTO,10485,1894,4486,4105
8/31/2020 12:00:00 AM,8/31/2020 12:00:00 AM,PJM RTO,15660,0,8716,6944
8/31/2020 12:00:00 AM,9/1/2020 12:00:00 AM,PJM RTO,15928,0,11111,4817
8/31/2020 12:00:00 AM,9/2/2020 12:00:00 AM,PJM RTO,16067,0,11339,4728
8/31/2020 12:00:00 AM,9/3/2020 12:00:00 AM,PJM RTO,13990,0,10257,3733
8/31/2020 12:00:00 AM,9/4/2020 12:00:00 AM,PJM RTO,11362,0,7631,3731
8/31/2020 12:00:00 AM,9/5/2020 12:00:00 AM,PJM RTO,11086,1538,6028,3520
8/31/2020 12:00:00 AM,9/6/2020 12:00:00 AM,PJM RTO,9173,1746,5207,2220
8/30/2020 12:00:00 AM,8/30/2020 12:00:00 AM,PJM RTO,13804,0,6524,7280
8/30/2020 12:00:00 AM,8/31/2020 12:00:00 AM,PJM RTO,16397,0,9990,6407
8/30/2020 12:00:00 AM,9/1/2020 12:00:00 AM,PJM RTO,15423,0,11121,4302
8/30/2020 12:00:00 AM,9/2/2020 12:00:00 AM,PJM RTO,15447,0,11230,4217
8/30/2020 12:00:00 AM,9/3/2020 12:00:00 AM,PJM RTO,13489,0,10267,3222
8/30/2020 12:00:00 AM,9/4/2020 12:00:00 AM,PJM RTO,10861,0,7641,3220
8/30/2020 12:00:00 AM,9/5/2020 12:00:00 AM,PJM RTO,10585,1538,6038,3009
8/29/2020 12:00:00 AM,8/29/2020 12:00:00 AM,PJM RTO,15543,0,7226,8317
8/29/2020 12:00:00 AM,8/30/2020 12:00:00 AM,PJM RTO,14739,0,7221,7518
8/29/2020 12:00:00 AM,8/31/2020 12:00:00 AM,PJM RTO,17429,0,10153,7276
8/29/2020 12:00:00 AM,9/1/2020 12:00:00 AM,PJM RTO,16042,0,11033,5009
8/29/2020 12:00:00 AM,9/2/2020 12:00:00 AM,PJM RTO,16071,0,11142,4929
8/29/2020 12:00:00 AM,9/3/2020 12:00:00 AM,PJM RTO,14201,0,10267,3934
8/29/2020 12:00:00 AM,9/4/2020 12:00:00 AM,PJM RTO,11573,0,7641,3932
8/28/2020 12:00:00 AM,8/28/2020 12:00:00 AM,PJM RTO,12639,0,4458,8181
8/28/2020 12:00:00 AM,8/29/2020 12:00:00 AM,PJM RTO,15370,0,8409,6961
8/28/2020 12:00:00 AM,8/30/2020 12:00:00 AM,PJM RTO,14957,0,8058,6899
8/28/2020 12:00:00 AM,8/31/2020 12:00:00 AM,PJM RTO,16571,0,9836,6735
8/28/2020 12:00:00 AM,9/1/2020 12:00:00 AM,PJM RTO,14601,0,9699,4902
8/28/2020 12:00:00 AM,9/2/2020 12:00:00 AM,PJM RTO,14266,0,9279,4987
8/28/2020 12:00:00 AM,9/3/2020 12:00:00 AM,PJM RTO,12374,0,8382,3992
8/27/2020 12:00:00 AM,8/27/2020 12:00:00 AM,PJM RTO,12321,0,3533,8788
8/27/2020 12:00:00 AM,8/28/2020 12:00:00 AM,PJM RTO,11572,0,4026,7546
8/27/2020 12:00:00 AM,8/29/2020 12:00:00 AM,PJM RTO,13203,0,6845,6358
8/27/2020 12:00:00 AM,8/30/2020 12:00:00 AM,PJM RTO,12945,0,6589,6356
8/27/2020 12:00:00 AM,8/31/2020 12:00:00 AM,PJM RTO,13743,0,7407,6336
8/27/2020 12:00:00 AM,9/1/2020 12:00:00 AM,PJM RTO,12351,0,7362,4989
8/27/2020 12:00:00 AM,9/2/2020 12:00:00 AM,PJM RTO,12734,0,7620,5114
8/26/2020 12:00:00 AM,8/26/2020 12:00:00 AM,PJM RTO,15013,0,4786,10227
8/26/2020 12:00:00 AM,8/27/2020 12:00:00 AM,PJM RTO,12231,0,3182,9049
8/26/2020 12:00:00 AM,8/28/2020 12:00:00 AM,PJM RTO,12394,0,4016,8378
8/26/2020 12:00:00 AM,8/29/2020 12:00:00 AM,PJM RTO,12737,0,5908,6829
8/26/2020 12:00:00 AM,8/30/2020 12:00:00 AM,PJM RTO,12322,0,5495,6827
8/26/2020 12:00:00 AM,8/31/2020 12:00:00 AM,PJM RTO,11806,0,6539,5267
8/26/2020 12:00:00 AM,9/1/2020 12:00:00 AM,PJM RTO,9537,0,6249,3288
8/25/2020 12:00:00 AM,8/25/2020 12:00:00 AM,PJM RTO,14204,0,3250,10954
8/25/2020 12:00:00 AM,8/26/2020 12:00:00 AM,PJM RTO,12861,0,3814,9047
8/25/2020 12:00:00 AM,8/27/2020 12:00:00 AM,PJM RTO,12437,0,4037,8400
8/25/2020 12:00:00 AM,8/28/2020 12:00:00 AM,PJM RTO,12492,0,4541,7951
8/25/2020 12:00:00 AM,8/29/2020 12:00:00 AM,PJM RTO,11036,0,5743,5293
8/25/2020 12:00:00 AM,8/30/2020 12:00:00 AM,PJM RTO,10332,0,5039,5293
8/25/2020 12:00:00 AM,8/31/2020 12:00:00 AM,PJM RTO,10231,0,5730,4501
8/24/2020 12:00:00 AM,8/24/2020 12:00:00 AM,PJM RTO,15511,0,4545,10966
8/24/2020 12:00:00 AM,8/25/2020 12:00:00 AM,PJM RTO,11043,0,2686,8357
8/24/2020 12:00:00 AM,8/26/2020 12:00:00 AM,PJM RTO,10299,0,2823,7476
8/24/2020 12:00:00 AM,8/27/2020 12:00:00 AM,PJM RTO,10031,0,3657,6374
8/24/2020 12:00:00 AM,8/28/2020 12:00:00 AM,PJM RTO,10229,0,4125,6104
8/24/2020 12:00:00 AM,8/29/2020 12:00:00 AM,PJM RTO,7990,0,4363,3627
8/24/2020 12:00:00 AM,8/30/2020 12:00:00 AM,PJM RTO,7341,0,3714,3627
8/23/2020 12:00:00 AM,8/23/2020 12:00:00 AM,PJM RTO,15089,0,6783,8306
8/23/2020 12:00:00 AM,8/24/2020 12:00:00 AM,PJM RTO,11738,0,4912,6826
8/23/2020 12:00:00 AM,8/25/2020 12:00:00 AM,PJM RTO,9400,0,2701,6699
8/23/2020 12:00:00 AM,8/26/2020 12:00:00 AM,PJM RTO,9423,0,2849,6574
8/23/2020 12:00:00 AM,8/27/2020 12:00:00 AM,PJM RTO,9170,0,3683,5487
8/23/2020 12:00:00 AM,8/28/2020 12:00:00 AM,PJM RTO,9368,0,4151,5217
8/23/2020 12:00:00 AM,8/29/2020 12:00:00 AM,PJM RTO,7103,0,4363,2740
8/22/2020 12:00:00 AM,8/22/2020 12:00:00 AM,PJM RTO,19681,0,9978,9703
8/22/2020 12:00:00 AM,8/23/2020 12:00:00 AM,PJM RTO,11870,0,6423,5447
8/22/2020 12:00:00 AM,8/24/2020 12:00:00 AM,PJM RTO,9328,0,4652,4676
8/22/2020 12:00:00 AM,8/25/2020 12:00:00 AM,PJM RTO,7098,0,2520,4578
8/22/2020 12:00:00 AM,8/26/2020 12:00:00 AM,PJM RTO,7389,0,2828,4561
8/22/2020 12:00:00 AM,8/27/2020 12:00:00 AM,PJM RTO,7618,0,3662,3956
8/22/2020 12:00:00 AM,8/28/2020 12:00:00 AM,PJM RTO,7816,0,4153,3663
8/21/2020 12:00:00 AM,8/21/2020 12:00:00 AM,PJM RTO,15579,0,7709,7870
8/21/2020 12:00:00 AM,8/22/2020 12:00:00 AM,PJM RTO,11825,0,7784,4041
8/21/2020 12:00:00 AM,8/23/2020 12:00:00 AM,PJM RTO,9167,0,5130,4037
8/21/2020 12:00:00 AM,8/24/2020 12:00:00 AM,PJM RTO,7063,0,3548,3515
8/21/2020 12:00:00 AM,8/25/2020 12:00:00 AM,PJM RTO,5893,0,2380,3513
8/21/2020 12:00:00 AM,8/26/2020 12:00:00 AM,PJM RTO,6159,0,2716,3443
8/21/2020 12:00:00 AM,8/27/2020 12:00:00 AM,PJM RTO,6443,0,3605,2838
8/20/2020 12:00:00 AM,8/20/2020 12:00:00 AM,PJM RTO,14892,0,8680,6212
8/20/2020 12:00:00 AM,8/21/2020 12:00:00 AM,PJM RTO,14773,0,9401,5372
8/20/2020 12:00:00 AM,8/22/2020 12:00:00 AM,PJM RTO,10117,0,6804,3313
8/20/2020 12:00:00 AM,8/23/2020 12:00:00 AM,PJM RTO,7967,0,4654,3313
8/20/2020 12:00:00 AM,8/24/2020 12:00:00 AM,PJM RTO,6373,0,3087,3286
8/20/2020 12:00:00 AM,8/25/2020 12:00:00 AM,PJM RTO,6429,0,3168,3261
8/20/2020 12:00:00 AM,8/26/2020 12:00:00 AM,PJM RTO,6085,0,2894,3191
8/19/2020 12:00:00 AM,8/19/2020 12:00:00 AM,PJM RTO,16725,0,9620,7105
8/19/2020 12:00:00 AM,8/20/2020 12:00:00 AM,PJM RTO,13625,0,7493,6132
8/19/2020 12:00:00 AM,8/21/2020 12:00:00 AM,PJM RTO,13230,0,7737,5493
8/19/2020 12:00:00 AM,8/22/2020 12:00:00 AM,PJM RTO,9003,0,5909,3094
8/19/2020 12:00:00 AM,8/23/2020 12:00:00 AM,PJM RTO,7405,0,4358,3047
8/19/2020 12:00:00 AM,8/24/2020 12:00:00 AM,PJM RTO,5608,0,2631,2977
8/19/2020 12:00:00 AM,8/25/2020 12:00:00 AM,PJM RTO,4403,0,1446,2957
8/18/2020 12:00:00 AM,8/18/2020 12:00:00 AM,PJM RTO,14555,0,7899,6656
8/18/2020 12:00:00 AM,8/19/2020 12:00:00 AM,PJM RTO,14221,0,8518,5703
8/18/2020 12:00:00 AM,8/20/2020 12:00:00 AM,PJM RTO,11751,0,6293,5458
8/18/2020 12:00:00 AM,8/21/2020 12:00:00 AM,PJM RTO,12000,0,6598,5402
8/18/2020 12:00:00 AM,8/22/2020 12:00:00 AM,PJM RTO,8529,0,5534,2995
8/18/2020 12:00:00 AM,8/23/2020 12:00:00 AM,PJM RTO,6784,0,3789,2995
8/18/2020 12:00:00 AM,8/24/2020 12:00:00 AM,PJM RTO,4735,0,1853,2882
8/17/2020 12:00:00 AM,8/17/2020 12:00:00 AM,PJM RTO,14802,0,7913,6889
8/17/2020 12:00:00 AM,8/18/2020 12:00:00 AM,PJM RTO,12292,0,6962,5330
8/17/2020 12:00:00 AM,8/19/2020 12:00:00 AM,PJM RTO,11337,0,6639,4698
8/17/2020 12:00:00 AM,8/20/2020 12:00:00 AM,PJM RTO,8657,0,4212,4445
8/17/2020 12:00:00 AM,8/21/2020 12:00:00 AM,PJM RTO,9087,0,4651,4436
8/17/2020 12:00:00 AM,8/22/2020 12:00:00 AM,PJM RTO,7466,0,4559,2907
8/17/2020 12:00:00 AM,8/23/2020 12:00:00 AM,PJM RTO,6275,0,3368,2907
8/16/2020 12:00:00 AM,8/16/2020 12:00:00 AM,PJM RTO,15156,0,7128,8028
8/16/2020 12:00:00 AM,8/17/2020 12:00:00 AM,PJM RTO,13624,0,7428,6196
8/16/2020 12:00:00 AM,8/18/2020 12:00:00 AM,PJM RTO,11098,0,6327,4771
8/16/2020 12:00:00 AM,8/19/2020 12:00:00 AM,PJM RTO,10649,0,6004,4645
8/16/2020 12:00:00 AM,8/20/2020 12:00:00 AM,PJM RTO,7979,0,3577,4402
8/16/2020 12:00:00 AM,8/21/2020 12:00:00 AM,PJM RTO,8409,0,4016,4393
8/16/2020 12:00:00 AM,8/22/2020 12:00:00 AM,PJM RTO,7424,0,4559,2865
8/15/2020 12:00:00 AM,8/15/2020 12:00:00 AM,PJM RTO,16194,0,8194,8000
8/15/2020 12:00:00 AM,8/16/2020 12:00:00 AM,PJM RTO,12898,0,8166,4732
8/15/2020 12:00:00 AM,8/17/2020 12:00:00 AM,PJM RTO,11607,0,6929,4678
8/15/2020 12:00:00 AM,8/18/2020 12:00:00 AM,PJM RTO,9443,0,5711,3732
8/15/2020 12:00:00 AM,8/19/2020 12:00:00 AM,PJM RTO,8994,0,5388,3606
8/15/2020 12:00:00 AM,8/20/2020 12:00:00 AM,PJM RTO,6842,0,3287,3555
8/15/2020 12:00:00 AM,8/21/2020 12:00:00 AM,PJM RTO,7278,0,3732,3546
8/14/2020 12:00:00 AM,8/14/2020 12:00:00 AM,PJM RTO,15561,0,8344,7217
8/14/2020 12:00:00 AM,8/15/2020 12:00:00 AM,PJM RTO,13519,0,8756,4763
8/14/2020 12:00:00 AM,8/16/2020 12:00:00 AM,PJM RTO,11143,0,7423,3720
8/14/2020 12:00:00 AM,8/17/2020 12:00:00 AM,PJM RTO,9093,0,5392,3701
8/14/2020 12:00:00 AM,8/18/2020 12:00:00 AM,PJM RTO,8163,0,4573,3590
8/14/2020 12:00:00 AM,8/19/2020 12:00:00 AM,PJM RTO,7553,0,4042,3511
8/14/2020 12:00:00 AM,8/20/2020 12:00:00 AM,PJM RTO,6559,0,3052,3507
8/13/2020 12:00:00 AM,8/13/2020 12:00:00 AM,PJM RTO,15037,0,7386,7651
8/13/2020 12:00:00 AM,8/14/2020 12:00:00 AM,PJM RTO,13260,0,7133,6127
8/13/2020 12:00:00 AM,8/15/2020 12:00:00 AM,PJM RTO,11094,0,6865,4229
8/13/2020 12:00:00 AM,8/16/2020 12:00:00 AM,PJM RTO,8156,0,4777,3379
8/13/2020 12:00:00 AM,8/17/2020 12:00:00 AM,PJM RTO,7240,0,3951,3289
8/13/2020 12:00:00 AM,8/18/2020 12:00:00 AM,PJM RTO,6267,0,3024,3243
8/13/2020 12:00:00 AM,8/19/2020 12:00:00 AM,PJM RTO,5814,0,2636,3178
8/12/2020 12:00:00 AM,8/12/2020 12:00:00 AM,PJM RTO,14872,0,6364,8508
8/12/2020 12:00:00 AM,8/13/2020 12:00:00 AM,PJM RTO,11890,0,6066,5824
8/12/2020 12:00:00 AM,8/14/2020 12:00:00 AM,PJM RTO,10982,0,6045,4937
8/12/2020 12:00:00 AM,8/15/2020 12:00:00 AM,PJM RTO,8699,0,5576,3123
8/12/2020 12:00:00 AM,8/16/2020 12:00:00 AM,PJM RTO,6418,0,3295,3123
8/12/2020 12:00:00 AM,8/17/2020 12:00:00 AM,PJM RTO,5502,0,2406,3096
8/12/2020 12:00:00 AM,8/18/2020 12:00:00 AM,PJM RTO,5023,0,1943,3080
8/11/2020 12:00:00 AM,8/11/2020 12:00:00 AM,PJM RTO,18051,0,9521,8530
8/11/2020 12:00:00 AM,8/12/2020 12:00:00 AM,PJM RTO,13288,0,6078,7210
8/11/2020 12:00:00 AM,8/13/2020 12:00:00 AM,PJM RTO,10030,0,5050,4980
8/11/2020 12:00:00 AM,8/14/2020 12:00:00 AM,PJM RTO,8244,0,4601,3643
8/11/2020 12:00:00 AM,8/15/2020 12:00:00 AM,PJM RTO,7167,0,4386,2781
8/11/2020 12:00:00 AM,8/16/2020 12:00:00 AM,PJM RTO,5328,0,2547,2781
8/11/2020 12:00:00 AM,8/17/2020 12:00:00 AM,PJM RTO,5164,0,2404,2760
8/10/2020 12:00:00 AM,8/10/2020 12:00:00 AM,PJM RTO,15091,0,7976,7115
8/10/2020 12:00:00 AM,8/11/2020 12:00:00 AM,PJM RTO,15776,0,9617,6159
8/10/2020 12:00:00 AM,8/12/2020 12:00:00 AM,PJM RTO,11198,0,5857,5341
8/10/2020 12:00:00 AM,8/13/2020 12:00:00 AM,PJM RTO,7872,0,4468,3404
8/10/2020 12:00:00 AM,8/14/2020 12:00:00 AM,PJM RTO,7323,0,3927,3396
8/10/2020 12:00:00 AM,8/15/2020 12:00:00 AM,PJM RTO,5541,0,2829,2712
8/10/2020 12:00:00 AM,8/16/2020 12:00:00 AM,PJM RTO,4605,0,1893,2712
8/9/2020 12:00:00 AM,8/9/2020 12:00:00 AM,PJM RTO,12777,0,5349,7428
8/9/2020 12:00:00 AM,8/10/2020 12:00:00 AM,PJM RTO,14265,0,8110,6155
8/9/2020 12:00:00 AM,8/11/2020 12:00:00 AM,PJM RTO,15278,0,9599,5679
8/9/2020 12:00:00 AM,8/12/2020 12:00:00 AM,PJM RTO,10420,0,5549,4871
8/9/2020 12:00:00 AM,8/13/2020 12:00:00 AM,PJM RTO,8390,0,4988,3402
8/9/2020 12:00:00 AM,8/14/2020 12:00:00 AM,PJM RTO,7329,0,3927,3402
8/9/2020 12:00:00 AM,8/15/2020 12:00:00 AM,PJM RTO,5555,0,2829,2726
8/8/2020 12:00:00 AM,8/8/2020 12:00:00 AM,PJM RTO,15555,0,9285,6270
8/8/2020 12:00:00 AM,8/9/2020 12:00:00 AM,PJM RTO,13074,0,7201,5873
8/8/2020 12:00:00 AM,8/10/2020 12:00:00 AM,PJM RTO,13554,0,8082,5472
8/8/2020 12:00:00 AM,8/11/2020 12:00:00 AM,PJM RTO,14313,0,9572,4741
8/8/2020 12:00:00 AM,8/12/2020 12:00:00 AM,PJM RTO,9481,0,5516,3965
8/8/2020 12:00:00 AM,8/13/2020 12:00:00 AM,PJM RTO,8357,0,4955,3402
8/8/2020 12:00:00 AM,8/14/2020 12:00:00 AM,PJM RTO,7296,0,3894,3402
8/7/2020 12:00:00 AM,8/7/2020 12:00:00 AM,PJM RTO,19220,0,12359,6861
8/7/2020 12:00:00 AM,8/8/2020 12:00:00 AM,PJM RTO,14128,0,9386,4742
8/7/2020 12:00:00 AM,8/9/2020 12:00:00 AM,PJM RTO,11343,0,6609,4734
8/7/2020 12:00:00 AM,8/10/2020 12:00:00 AM,PJM RTO,11845,0,7315,4530
8/7/2020 12:00:00 AM,8/11/2020 12:00:00 AM,PJM RTO,13920,0,9514,4406
8/7/2020 12:00:00 AM,8/12/2020 12:00:00 AM,PJM RTO,9206,0,5576,3630
8/7/2020 12:00:00 AM,8/13/2020 12:00:00 AM,PJM RTO,8578,0,5508,3070
8/6/2020 12:00:00 AM,8/6/2020 12:00:00 AM,PJM RTO,19725,0,12960,6765
8/6/2020 12:00:00 AM,8/7/2020 12:00:00 AM,PJM RTO,16420,0,11623,4797
8/6/2020 12:00:00 AM,8/8/2020 12:00:00 AM,PJM RTO,11030,0,7608,3422
8/6/2020 12:00:00 AM,8/9/2020 12:00:00 AM,PJM RTO,8367,0,4953,3414
8/6/2020 12:00:00 AM,8/10/2020 12:00:00 AM,PJM RTO,9101,0,5759,3342
8/6/2020 12:00:00 AM,8/11/2020 12:00:00 AM,PJM RTO,9790,0,6533,3257
8/6/2020 12:00:00 AM,8/12/2020 12:00:00 AM,PJM RTO,6737,0,3493,3244
8/5/2020 12:00:00 AM,8/5/2020 12:00:00 AM,PJM RTO,22529,0,14868,7661
8/5/2020 12:00:00 AM,8/6/2020 12:00:00 AM,PJM RTO,17543,0,12612,4931
8/5/2020 12:00:00 AM,8/7/2020 12:00:00 AM,PJM RTO,13199,0,8890,4309
8/5/2020 12:00:00 AM,8/8/2020 12:00:00 AM,PJM RTO,9034,0,5724,3310
8/5/2020 12:00:00 AM,8/9/2020 12:00:00 AM,PJM RTO,6214,0,2912,3302
8/5/2020 12:00:00 AM,8/10/2020 12:00:00 AM,PJM RTO,7767,0,4467,3300
8/5/2020 12:00:00 AM,8/11/2020 12:00:00 AM,PJM RTO,5195,0,1960,3235
8/4/2020 12:00:00 AM,8/4/2020 12:00:00 AM,PJM RTO,21606,0,14931,6675
8/4/2020 12:00:00 AM,8/5/2020 12:00:00 AM,PJM RTO,18569,0,13463,5106
8/4/2020 12:00:00 AM,8/6/2020 12:00:00 AM,PJM RTO,15852,0,11255,4597
8/4/2020 12:00:00 AM,8/7/2020 12:00:00 AM,PJM RTO,11582,0,7629,3953
8/4/2020 12:00:00 AM,8/8/2020 12:00:00 AM,PJM RTO,9843,0,5967,3876
8/4/2020 12:00:00 AM,8/9/2020 12:00:00 AM,PJM RTO,7078,0,3210,3868
8/4/2020 12:00:00 AM,8/10/2020 12:00:00 AM,PJM RTO,7968,0,4100,3868
8/3/2020 12:00:00 AM,8/3/2020 12:00:00 AM,PJM RTO,21247,0,13886,7361
8/3/2020 12:00:00 AM,8/4/2020 12:00:00 AM,PJM RTO,20624,0,15140,5484
8/3/2020 12:00:00 AM,8/5/2020 12:00:00 AM,PJM RTO,18527,0,13683,4844
8/3/2020 12:00:00 AM,8/6/2020 12:00:00 AM,PJM RTO,15074,0,10670,4404
8/3/2020 12:00:00 AM,8/7/2020 12:00:00 AM,PJM RTO,11221,0,7251,3970
8/3/2020 12:00:00 AM,8/8/2020 12:00:00 AM,PJM RTO,8521,0,4625,3896
8/3/2020 12:00:00 AM,8/9/2020 12:00:00 AM,PJM RTO,7070,0,3182,3888
8/2/2020 12:00:00 AM,8/2/2020 12:00:00 AM,PJM RTO,18424,0,11038,7386
8/2/2020 12:00:00 AM,8/3/2020 12:00:00 AM,PJM RTO,19608,0,13888,5720
8/2/2020 12:00:00 AM,8/4/2020 12:00:00 AM,PJM RTO,17985,0,13880,4105
8/2/2020 12:00:00 AM,8/5/2020 12:00:00 AM,PJM RTO,16713,0,12609,4104
8/2/2020 12:00:00 AM,8/6/2020 12:00:00 AM,PJM RTO,12979,0,9596,3383
8/2/2020 12:00:00 AM,8/7/2020 12:00:00 AM,PJM RTO,10041,0,6733,3308
8/2/2020 12:00:00 AM,8/8/2020 12:00:00 AM,PJM RTO,7357,0,4107,3250
8/1/2020 12:00:00 AM,8/1/2020 12:00:00 AM,PJM RTO,19421,0,10996,8425
8/1/2020 12:00:00 AM,8/2/2020 12:00:00 AM,PJM RTO,18120,0,10830,7290
8/1/2020 12:00:00 AM,8/3/2020 12:00:00 AM,PJM RTO,20197,0,13438,6759
8/1/2020 12:00:00 AM,8/4/2020 12:00:00 AM,PJM RTO,17206,0,13152,4054
8/1/2020 12:00:00 AM,8/5/2020 12:00:00 AM,PJM RTO,16655,0,12601,4054
8/1/2020 12:00:00 AM,8/6/2020 12:00:00 AM,PJM RTO,12921,0,9588,3333
8/1/2020 12:00:00 AM,8/7/2020 12:00:00 AM,PJM RTO,9983,0,6725,3258
7/31/2020 12:00:00 AM,7/31/2020 12:00:00 AM,PJM RTO,17188,0,7576,9612
7/31/2020 12:00:00 AM,8/1/2020 12:00:00 AM,PJM RTO,16852,0,10356,6496
7/31/2020 12:00:00 AM,8/2/2020 12:00:00 AM,PJM RTO,15163,0,9952,5211
7/31/2020 12:00:00 AM,8/3/2020 12:00:00 AM,PJM RTO,15870,0,11009,4861
7/31/2020 12:00:00 AM,8/4/2020 12:00:00 AM,PJM RTO,14449,0,10543,3906
7/31/2020 12:00:00 AM,8/5/2020 12:00:00 AM,PJM RTO,15305,0,11419,3886
7/31/2020 12:00:00 AM,8/6/2020 12:00:00 AM,PJM RTO,12395,0,9201,3194
7/30/2020 12:00:00 AM,7/30/2020 12:00:00 AM,PJM RTO,16584,0,5751,10833
7/30/2020 12:00:00 AM,7/31/2020 12:00:00 AM,PJM RTO,12982,0,5664,7318
7/30/2020 12:00:00 AM,8/1/2020 12:00:00 AM,PJM RTO,14438,0,7720,6718
7/30/2020 12:00:00 AM,8/2/2020 12:00:00 AM,PJM RTO,10105,0,5512,4593
7/30/2020 12:00:00 AM,8/3/2020 12:00:00 AM,PJM RTO,10135,0,5916,4219
7/30/2020 12:00:00 AM,8/4/2020 12:00:00 AM,PJM RTO,8909,0,5776,3133
7/30/2020 12:00:00 AM,8/5/2020 12:00:00 AM,PJM RTO,9772,0,6659,3113
7/29/2020 12:00:00 AM,7/29/2020 12:00:00 AM,PJM RTO,17284,0,7014,10270
7/29/2020 12:00:00 AM,7/30/2020 12:00:00 AM,PJM RTO,14152,0,6421,7731
7/29/2020 12:00:00 AM,7/31/2020 12:00:00 AM,PJM RTO,9243,0,3914,5329
7/29/2020 12:00:00 AM,8/1/2020 12:00:00 AM,PJM RTO,11256,0,6760,4496
7/29/2020 12:00:00 AM,8/2/2020 12:00:00 AM,PJM RTO,8138,0,4837,3301
7/29/2020 12:00:00 AM,8/3/2020 12:00:00 AM,PJM RTO,9553,0,6432,3121
7/29/2020 12:00:00 AM,8/4/2020 12:00:00 AM,PJM RTO,9390,0,6556,2834
7/28/2020 12:00:00 AM,7/28/2020 12:00:00 AM,PJM RTO,14796,100,2532,12164
7/28/2020 12:00:00 AM,7/29/2020 12:00:00 AM,PJM RTO,12482,100,6681,5701
7/28/2020 12:00:00 AM,7/30/2020 12:00:00 AM,PJM RTO,10303,100,5385,4818
7/28/2020 12:00:00 AM,7/31/2020 12:00:00 AM,PJM RTO,7539,100,2825,4614
7/28/2020 12:00:00 AM,8/1/2020 12:00:00 AM,PJM RTO,8907,100,5414,3393
7/28/2020 12:00:00 AM,8/2/2020 12:00:00 AM,PJM RTO,6673,0,3675,2998
7/28/2020 12:00:00 AM,8/3/2020 12:00:00 AM,PJM RTO,7013,0,4015,2998
7/27/2020 12:00:00 AM,7/27/2020 12:00:00 AM,PJM RTO,14861,0,3123,11738
7/27/2020 12:00:00 AM,7/28/2020 12:00:00 AM,PJM RTO,11819,0,2321,9498
7/27/2020 12:00:00 AM,7/29/2020 12:00:00 AM,PJM RTO,12333,0,5986,6347
7/27/2020 12:00:00 AM,7/30/2020 12:00:00 AM,PJM RTO,9632,0,4346,5286
7/27/2020 12:00:00 AM,7/31/2020 12:00:00 AM,PJM RTO,6610,0,1513,5097
7/27/2020 12:00:00 AM,8/1/2020 12:00:00 AM,PJM RTO,7300,0,4161,3139
7/27/2020 12:00:00 AM,8/2/2020 12:00:00 AM,PJM RTO,6559,0,3467,3092
7/26/2020 12:00:00 AM,7/26/2020 12:00:00 AM,PJM RTO,18175,0,4922,13253
7/26/2020 12:00:00 AM,7/27/2020 12:00:00 AM,PJM RTO,15374,0,3969,11405
7/26/2020 12:00:00 AM,7/28/2020 12:00:00 AM,PJM RTO,9894,0,2440,7454
7/26/2020 12:00:00 AM,7/29/2020 12:00:00 AM,PJM RTO,12050,0,5953,6097
7/26/2020 12:00:00 AM,7/30/2020 12:00:00 AM,PJM RTO,9563,0,4348,5215
7/26/2020 12:00:00 AM,7/31/2020 12:00:00 AM,PJM RTO,6541,0,1515,5026
7/26/2020 12:00:00 AM,8/1/2020 12:00:00 AM,PJM RTO,7291,0,4161,3130
7/25/2020 12:00:00 AM,7/25/2020 12:00:00 AM,PJM RTO,22129,0,9349,12780
7/25/2020 12:00:00 AM,7/26/2020 12:00:00 AM,PJM RTO,16921,0,6372,10549
7/25/2020 12:00:00 AM,7/27/2020 12:00:00 AM,PJM RTO,13044,0,3399,9645
7/25/2020 12:00:00 AM,7/28/2020 12:00:00 AM,PJM RTO,8989,0,2437,6552
7/25/2020 12:00:00 AM,7/29/2020 12:00:00 AM,PJM RTO,11747,0,5712,6035
7/25/2020 12:00:00 AM,7/30/2020 12:00:00 AM,PJM RTO,9262,0,4109,5153
7/25/2020 12:00:00 AM,7/31/2020 12:00:00 AM,PJM RTO,6341,0,1377,4964
7/24/2020 12:00:00 AM,7/24/2020 12:00:00 AM,PJM RTO,19506,0,9453,10053
7/24/2020 12:00:00 AM,7/25/2020 12:00:00 AM,PJM RTO,15799,0,9811,5988
7/24/2020 12:00:00 AM,7/26/2020 12:00:00 AM,PJM RTO,11496,0,6206,5290
7/24/2020 12:00:00 AM,7/27/2020 12:00:00 AM,PJM RTO,7400,0,2300,5100
7/24/2020 12:00:00 AM,7/28/2020 12:00:00 AM,PJM RTO,5958,0,1762,4196
7/24/2020 12:00:00 AM,7/29/2020 12:00:00 AM,PJM RTO,8547,0,4633,3914
